club,match_id,match_date,era,era_start,era_end,coach_real,coach_id_real,dirigio_la_era
"Puebla","3919078","2024-04-13","Andres Jose Carevic Ghelfi","2024-03-17","2024-04-27","Andrés José Carevic Ghelfi","5950","1"
"Puebla","3919087","2024-04-20","Andres Jose Carevic Ghelfi","2024-03-17","2024-04-27","Andrés José Carevic Ghelfi","5950","1"
"Puebla","3919094","2024-04-27","Andres Jose Carevic Ghelfi","2024-03-17","2024-04-27","Andrés José Carevic Ghelfi","5950","1"
"Puebla","3939816","2024-07-05","Jose Manuel de la Torre Menchaca","2024-07-05","2024-11-11","José Manuel de la Torre Menchaca","4028","1"
"Puebla","3939829","2024-07-13","Jose Manuel de la Torre Menchaca","2024-07-05","2024-11-11","José Manuel de la Torre Menchaca","4028","1"
"Puebla","3939836","2024-07-17","Jose Manuel de la Torre Menchaca","2024-07-05","2024-11-11","José Manuel de la Torre Menchaca","4028","1"
"Puebla","3939844","2024-07-20","Jose Manuel de la Torre Menchaca","2024-07-05","2024-11-11","José Manuel de la Torre Menchaca","4028","1"
"Puebla","3939954","2024-08-17","Jose Manuel de la Torre Menchaca","2024-07-05","2024-11-11","José Manuel de la Torre Menchaca","4028","1"
"Puebla","3939859","2024-08-25","Jose Manuel de la Torre Menchaca","2024-07-05","2024-11-11","José Manuel de la Torre Menchaca","4028","1"
"Puebla","3939862","2024-08-31","Jose Manuel de la Torre Menchaca","2024-07-05","2024-11-11","José Manuel de la Torre Menchaca","4028","1"
"Puebla","3939870","2024-09-14","Jose Manuel de la Torre Menchaca","2024-07-05","2024-11-11","José Manuel de la Torre Menchaca","4028","1"
"Puebla","3939881","2024-09-18","Jose Manuel de la Torre Menchaca","2024-07-05","2024-11-11","José Manuel de la Torre Menchaca","4028","1"
"Puebla","3939889","2024-09-21","Jose Manuel de la Torre Menchaca","2024-07-05","2024-11-11","José Manuel de la Torre Menchaca","4028","1"
"Puebla","3939898","2024-09-28","Jose Manuel de la Torre Menchaca","2024-07-05","2024-11-11","José Manuel de la Torre Menchaca","4028","1"
"Puebla","3939908","2024-10-05","Jose Manuel de la Torre Menchaca","2024-07-05","2024-11-11","José Manuel de la Torre Menchaca","4028","1"
"Puebla","3939917","2024-10-19","Jose Manuel de la Torre Menchaca","2024-07-05","2024-11-11","José Manuel de la Torre Menchaca","4028","1"
"Puebla","3939928","2024-10-23","Jose Manuel de la Torre Menchaca","2024-07-05","2024-11-11","José Manuel de la Torre Menchaca","4028","1"
"Puebla","3939935","2024-10-26","Jose Manuel de la Torre Menchaca","2024-07-05","2024-11-11","José Manuel de la Torre Menchaca","4028","1"
"Puebla","3939951","2024-11-02","Jose Manuel de la Torre Menchaca","2024-07-05","2024-11-11","José Manuel de la Torre Menchaca","4028","1"
"Puebla","3939968","2024-11-11","Jose Manuel de la Torre Menchaca","2024-07-05","2024-11-11","José Manuel de la Torre Menchaca","4028","1"
"Puebla","3972021","2025-01-13","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","3972026","2025-01-18","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","3972036","2025-01-25","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","3972045","2025-01-29","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","3972058","2025-02-02","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","3972062","2025-02-08","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","3972073","2025-02-15","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","3972082","2025-02-22","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","3972094","2025-02-27","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","3972103","2025-03-02","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","3972107","2025-03-08","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","3972115","2025-03-15","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","3972124","2025-03-29","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","3972132","2025-04-05","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","3972143","2025-04-12","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","3972153","2025-04-16","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","3972159","2025-04-19","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","4004041","2025-07-12","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","4004053","2025-07-19","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","4004058","2025-07-26","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","4004067","2025-08-09","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","4004076","2025-08-16","Pablo Adrian Guede Barriero","2025-01-13","2025-08-16","Pablo Adrián Guede Barriero","2945","1"
"Puebla","4004092","2025-08-24","Hernan Cristante","2025-08-24","2025-11-09","Rolando Hernán Cristante Mandarino","5543","1"
"Puebla","4004096","2025-08-30","Hernan Cristante","2025-08-24","2025-11-09","Rolando Hernán Cristante Mandarino","5543","1"
"Puebla","4004109","2025-09-14","Hernan Cristante","2025-08-24","2025-11-09","Rolando Hernán Cristante Mandarino","5543","1"
"Puebla","4004116","2025-09-20","Hernan Cristante","2025-08-24","2025-11-09","Rolando Hernán Cristante Mandarino","5543","1"
"Puebla","4004122","2025-09-24","Hernan Cristante","2025-08-24","2025-11-09","Rolando Hernán Cristante Mandarino","5543","1"
"Puebla","4004131","2025-09-27","Hernan Cristante","2025-08-24","2025-11-09","Rolando Hernán Cristante Mandarino","5543","1"
"Puebla","4004143","2025-10-04","Hernan Cristante","2025-08-24","2025-11-09","Rolando Hernán Cristante Mandarino","5543","1"
"Puebla","4004149","2025-10-18","Hernan Cristante","2025-08-24","2025-11-09","Rolando Hernán Cristante Mandarino","5543","1"
"Puebla","4004158","2025-10-22","Hernan Cristante","2025-08-24","2025-11-09","Rolando Hernán Cristante Mandarino","5543","1"
"Puebla","4004167","2025-10-25","Hernan Cristante","2025-08-24","2025-11-09","Rolando Hernán Cristante Mandarino","5543","1"
"Puebla","4004178","2025-11-01","Hernan Cristante","2025-08-24","2025-11-09","Rolando Hernán Cristante Mandarino","5543","1"
"Puebla","4004191","2025-11-09","Hernan Cristante","2025-08-24","2025-11-09","Rolando Hernán Cristante Mandarino","5543","1"
"Puebla","4038802","2026-01-10","Albert Espigares","2026-01-10","2026-04-25","Albert Espigares","1008680","1"
"Puebla","4038811","2026-01-13","Albert Espigares","2026-01-10","2026-04-25","Albert Espigares","1008680","1"
"Puebla","4038825","2026-01-18","Albert Espigares","2026-01-10","2026-04-25","Albert Espigares","1008680","1"
"Puebla","4038830","2026-01-31","Albert Espigares","2026-01-10","2026-04-25","Albert Espigares","1008680","1"
"Puebla","4038837","2026-02-07","Albert Espigares","2026-01-10","2026-04-25","Albert Espigares","1008680","1"
"Puebla","4038846","2026-02-14","Albert Espigares","2026-01-10","2026-04-25","Albert Espigares","1008680","1"
"Puebla","4038856","2026-02-21","Albert Espigares","2026-01-10","2026-04-25","Albert Espigares","1008680","1"
"Puebla","4038869","2026-02-28","Albert Espigares","2026-01-10","2026-04-25","Albert Espigares","1008680","1"
"Puebla","4038880","2026-03-05","Albert Espigares","2026-01-10","2026-04-25","Albert Espigares","1008680","1"
"Puebla","4038883","2026-03-08","Albert Espigares","2026-01-10","2026-04-25","Albert Espigares","1008680","1"
"Puebla","4038892","2026-03-14","Albert Espigares","2026-01-10","2026-04-25","Albert Espigares","1008680","1"
"Puebla","4038908","2026-03-22","Albert Espigares","2026-01-10","2026-04-25","Albert Espigares","1008680","1"
"Puebla","4038909","2026-04-04","Albert Espigares","2026-01-10","2026-04-25","Albert Espigares","1008680","1"
"Puebla","4038918","2026-04-11","Albert Espigares","2026-01-10","2026-04-25","Albert Espigares","1008680","1"
"Puebla","4038930","2026-04-19","Albert Espigares","2026-01-10","2026-04-25","Albert Espigares","1008680","1"
"Puebla","4038939","2026-04-22","Albert Espigares","2026-01-10","2026-04-25","Albert Espigares","1008680","1"
"Puebla","4038945","2026-04-25","Albert Espigares","2026-01-10","2026-04-25","Albert Espigares","1008680","1"
"Pumas UNAM","3799382","2021-07-25","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3799469","2021-08-01","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3799371","2021-08-08","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3799387","2021-08-15","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3799482","2021-08-18","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3799498","2021-08-22","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3799422","2021-08-29","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3799410","2021-09-12","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3800621","2021-09-19","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3799434","2021-09-26","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3799402","2021-10-03","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3799360","2021-10-17","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3799466","2021-10-21","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3799400","2021-10-24","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3799447","2021-10-31","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3799477","2021-11-05","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3799364","2021-11-07","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3816726","2022-01-11","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3816757","2022-01-15","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3816778","2022-01-23","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3816735","2022-02-06","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3816777","2022-02-13","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3816787","2022-02-21","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3816746","2022-02-27","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3816760","2022-03-03","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3816695","2022-03-13","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3816712","2022-03-19","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3816687","2022-03-26","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3816698","2022-04-03","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3816774","2022-04-09","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3816803","2022-04-17","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3816750","2022-04-21","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3816800","2022-04-24","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3816727","2022-05-01","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3835106","2022-07-03","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3835117","2022-07-10","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3835124","2022-07-17","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3835136","2022-07-25","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3835142","2022-07-28","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3835147","2022-07-31","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3835169","2022-08-14","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3835180","2022-08-19","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3835184","2022-08-21","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3835194","2022-08-25","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3835199","2022-08-28","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3835212","2022-09-04","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3835223","2022-09-08","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3835229","2022-09-11","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3835241","2022-09-18","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3835158","2022-09-24","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3835246","2022-10-01","Andres Lillini","2021-07-25","2022-10-01","Andrés Luciano Lillini","4870","1"
"Pumas UNAM","3870378","2023-01-08","Rafael Puente del Rio","2023-01-08","2023-03-19","Rafael Puente del Río","3228","1"
"Pumas UNAM","3870387","2023-01-15","Rafael Puente del Rio","2023-01-08","2023-03-19","Rafael Puente del Río","3228","1"
"Pumas UNAM","3870397","2023-01-22","Rafael Puente del Rio","2023-01-08","2023-03-19","Rafael Puente del Río","3228","1"
"Pumas UNAM","3870403","2023-01-28","Rafael Puente del Rio","2023-01-08","2023-03-19","Rafael Puente del Río","3228","1"
"Pumas UNAM","3870415","2023-02-05","Rafael Puente del Rio","2023-01-08","2023-03-19","Rafael Puente del Río","3228","1"
"Pumas UNAM","3870428","2023-02-12","Rafael Puente del Rio","2023-01-08","2023-03-19","Rafael Puente del Río","3228","1"
"Pumas UNAM","3870433","2023-02-16","Rafael Puente del Rio","2023-01-08","2023-03-19","Rafael Puente del Río","3228","1"
"Pumas UNAM","3870439","2023-02-19","Rafael Puente del Rio","2023-01-08","2023-03-19","Rafael Puente del Río","3228","1"
"Pumas UNAM","3870448","2023-02-25","Rafael Puente del Rio","2023-01-08","2023-03-19","Rafael Puente del Río","3228","1"
"Pumas UNAM","3870463","2023-03-05","Rafael Puente del Rio","2023-01-08","2023-03-19","Rafael Puente del Río","3228","1"
"Pumas UNAM","3870469","2023-03-12","Rafael Puente del Rio","2023-01-08","2023-03-19","Rafael Puente del Río","3228","1"
"Pumas UNAM","3870480","2023-03-19","Rafael Puente del Rio","2023-01-08","2023-03-19","Rafael Puente del Río","3228","1"
"Pumas UNAM","3870491","2023-04-03","Raul Alpizar I","2023-04-03","2023-04-03","Raúl Alpízar","1001899","1"
"Pumas UNAM","3870496","2023-04-09","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
"Pumas UNAM","3870507","2023-04-16","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
"Pumas UNAM","3870516","2023-04-23","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
"Pumas UNAM","3870524","2023-04-30","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
"Pumas UNAM","3889639","2023-07-01","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
"Pumas UNAM","3889651","2023-07-09","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
"Pumas UNAM","3889663","2023-07-17","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
"Pumas UNAM","3889670","2023-08-19","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
"Pumas UNAM","3889680","2023-08-23","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
"Pumas UNAM","3889689","2023-08-28","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
"Pumas UNAM","3889698","2023-09-03","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
"Pumas UNAM","3889704","2023-09-17","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
"Pumas UNAM","3889709","2023-09-23","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
"Pumas UNAM","3889725","2023-10-01","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
"Pumas UNAM","3889730","2023-10-05","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
"Pumas UNAM","3889737","2023-10-08","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
"Pumas UNAM","3889745","2023-10-22","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
"Pumas UNAM","3889755","2023-10-28","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
"Pumas UNAM","3889766","2023-11-01","Antonio Mohamed","2023-04-09","2023-11-12","Antonio Ricardo Mohamed Matijevich","560","1"
